UCI_ID;Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="10011229348";="25";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="VTT - Trial"
="10112658612";="16";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Trial"
="10155456325";="7";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="10133555442";="13";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Trial"
="10157036617";="41";="F";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Trial"
="10120703144";="12";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Trial"
="10145238888";="42";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre Club";="";="VTT - Trial"
="10099066080";="16";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Trial"
="10157036213";="8";="F";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="10086804573";="15";="F";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Trial"
="10145591526";="8";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="10008851636";="30";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Trial"
="10137860929";="60";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Cross country"
="10148077150";="31";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10147315294";="40";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10158137161";="40";="F";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="10070944770";="77";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10148077453";="32";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10004247065";="55";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10086483665";="52";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="10026844732";="75";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10148077251";="59";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10098076175";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10097852873";="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10159249328";="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="";="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Accueil Jeune";="";="Route"
="10156825439";="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10137815964";="29";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10085109501";="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10133562314";="28";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10157024489";="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10099876638";="36";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10157141293";="47";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10082196972";="43";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10137792221";="17";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10084933988";="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10093338434";="59";="F";="BEL";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="10136112404";="26";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10025808650";="28";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10153932516";="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10085048166";="49";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10156779363";="30";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Piste Endurance"
="10101840280";="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10147000652";="60";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Chauffeur";="Route"
="10146325288";="53";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10073895994";="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="10097798111";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10133456927";="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10065715460";="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="10097798515";="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10146818271";="14";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10157819384";="28";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="10068960617";="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10157141192";="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10143440247";="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10134999530";="15";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10155599094";="12";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="10147249115";="48";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="";="62";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="10135295782";="56";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Educateur-trice";="Route"
="10024245031";="52";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10014489861";="42";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10061501418";="41";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10065714652";="81";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre National";="";="Route"
="10068954856";="75";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10011335038";="44";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10024836226";="54";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10001561579";="47";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Cadre Technique";="Route"
="10026345180";="32";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10158294583";="63";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10121834711";="50";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10099020412";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10157674793";="60";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10135907892";="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10145945877";="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10154294244";="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10141399207";="21";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10146163119";="12";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="10087706572";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10069320224";="19";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10139619659";="17";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10125203035";="10";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Route"
="10072374108";="21";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10111608685";="58";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10051083618";="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10089085184";="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10146530709";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10104680360";="56";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10156179377";="11";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="10155883933";="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10157674692";="21";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10130823981";="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10071788165";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="";="59";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="10014344967";="32";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Direction Cyclisme Pro";="Directeur sportif adjoint / Entraineur";="Route"
="10085651990";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10156634671";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Piste Vitesse"
="10086055249";="62";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="10000818824";="66";="M";="ITA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Motard";="Piste Endurance"
="10135711367";="35";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10102039738";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10156179276";="13";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10026079745";="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10145512411";="29";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10156779464";="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="";="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Accueil Jeune";="";="Route"
="10067632626";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10155940012";="18";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10151754965";="40";="M";="CIV";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10025819360";="47";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="VTT - Cross country"
="10109880671";="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10129198122";="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10156647506";="10";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Piste Vitesse"
="10109222283";="46";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10025901307";="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="10156634772";="44";="M";="ROU";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10142242905";="10";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Route"
="10122442777";="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10026819066";="59";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10087193482";="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10128854780";="39";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10145201708";="26";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10156178973";="26";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10156635075";="28";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10098657165";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10093557288";="33";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="10065717379";="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10095209221";="21";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="";="17";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Découverte";="";="Route"
="10027984682";="52";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10146162816";="11";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="10122379426";="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10027177562";="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10067837336";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10071378846";="32";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10025456319";="31";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="";="72";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="10157024590";="25";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10145512512";="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
